epoch,batch,train_loss,train_accuracy
17,1857,1.5365611,0.59375
17,1858,1.2094522,0.59375
17,1859,0.9892943,0.78125
17,1860,1.0176178,0.65625
17,1861,0.81833154,0.6875
17,1862,0.948798,0.6875
17,1863,0.960621,0.65625
17,1864,1.1792288,0.71875
17,1865,0.87809205,0.71875
17,1866,1.384099,0.46875
17,1867,0.9493045,0.6875
17,1868,1.2931597,0.5
17,1869,1.4350021,0.5
17,1870,1.515898,0.625
17,1871,1.3003523,0.625
17,1872,1.1382296,0.5625
17,1873,1.0811318,0.71875
17,1874,1.4962676,0.625
17,1875,0.91834915,0.65625
17,1876,1.3960446,0.59375
17,1877,1.7170993,0.5
17,1878,1.2473204,0.71875
17,1879,1.1425893,0.5625
17,1880,1.2587512,0.5625
17,1881,1.6097941,0.46875
17,1882,1.5812883,0.4375
17,1883,0.99361914,0.71875
17,1884,0.9572494,0.8125
17,1885,1.1210908,0.625
17,1886,1.5379341,0.53125
17,1887,1.4711273,0.65625
17,1888,1.1958002,0.59375
17,1889,1.2410305,0.65625
17,1890,1.1378739,0.5625
17,1891,1.2065969,0.625
17,1892,1.6817813,0.46875
17,1893,1.1239282,0.625
17,1894,1.1176445,0.6875
17,1895,0.92461807,0.65625
17,1896,1.2309227,0.5625
17,1897,1.1592953,0.65625
17,1898,1.2926068,0.5625
17,1899,1.2732162,0.6875
17,1900,1.4659404,0.5625
17,1901,1.3995695,0.625
17,1902,0.8770531,0.625
17,1903,1.9515119,0.40625
17,1904,1.671012,0.46875
17,1905,1.3935654,0.625
17,1906,1.2457422,0.59375
17,1907,1.5305711,0.46875
17,1908,1.2954551,0.5
17,1909,1.3402102,0.625
17,1910,1.1062827,0.625
17,1911,1.4215473,0.59375
17,1912,1.0383028,0.78125
17,1913,1.376227,0.5
17,1914,0.6747584,0.8125
17,1915,1.4161015,0.59375
17,1916,1.2097313,0.5625
17,1917,1.1697311,0.625
17,1918,1.2429754,0.59375
17,1919,1.5153686,0.46875
17,1920,1.2831824,0.625
17,1921,1.0782348,0.59375
17,1922,1.4196923,0.625
17,1923,1.2410034,0.5
17,1924,1.2630756,0.4375
17,1925,1.1586173,0.65625
17,1926,1.0101204,0.78125
17,1927,1.3565836,0.71875
17,1928,0.8496854,0.75
17,1929,1.373658,0.46875
17,1930,1.4611021,0.59375
17,1931,1.1778607,0.5625
17,1932,1.2205706,0.71875
17,1933,1.0362978,0.65625
17,1934,1.1437773,0.59375
17,1935,1.563951,0.5
17,1936,1.7819339,0.46875
17,1937,1.1582601,0.625
17,1938,1.2726442,0.625
17,1939,1.4852583,0.53125
17,1940,1.2678537,0.53125
17,1941,1.807907,0.375
17,1942,1.4098332,0.59375
17,1943,1.4207937,0.5
17,1944,1.1033156,0.625
17,1945,1.3534381,0.59375
17,1946,1.2023056,0.6875
17,1947,1.6425538,0.4375
17,1948,1.6426679,0.46875
17,1949,1.2491639,0.5625
17,1950,1.396296,0.59375
17,1951,1.7411885,0.53125
17,1952,1.1656089,0.625
17,1953,1.1754205,0.5625
17,1954,1.9168366,0.53125
17,1955,1.3112636,0.59375
17,1956,1.2772067,0.59375
17,1957,1.6647816,0.4375
17,1958,3.8240561,0.0
18,1959,1.398168,0.5
18,1960,1.169871,0.65625
18,1961,1.4234554,0.59375
18,1962,1.2193397,0.75
18,1963,1.5199555,0.59375
18,1964,1.420066,0.53125
18,1965,1.0565414,0.65625
18,1966,1.3607401,0.625
18,1967,1.2400198,0.5625
18,1968,1.4085766,0.5625
18,1969,1.2343847,0.625
18,1970,0.941691,0.6875
18,1971,1.2681745,0.5
18,1972,1.0525479,0.6875
18,1973,1.6513617,0.5
18,1974,1.2554816,0.625
18,1975,1.3887064,0.6875
18,1976,1.2603512,0.5625
18,1977,1.014341,0.78125
18,1978,1.3135266,0.5625
18,1979,1.1242123,0.71875
18,1980,1.2052487,0.59375
18,1981,1.3509583,0.5
18,1982,1.6570005,0.53125
18,1983,1.1246356,0.59375
18,1984,1.4992604,0.5
18,1985,1.1246347,0.6875
18,1986,1.1294566,0.65625
18,1987,1.1737643,0.625
18,1988,1.6116277,0.53125
18,1989,1.318583,0.6875
18,1990,1.2875932,0.5625
18,1991,1.4899029,0.375
18,1992,1.4591066,0.59375
18,1993,1.2395815,0.65625
18,1994,1.0161533,0.65625
18,1995,1.3065981,0.5625
18,1996,1.2002509,0.59375
18,1997,1.2159758,0.6875
18,1998,1.2005036,0.59375
18,1999,1.3747282,0.59375
18,2000,1.3204901,0.625
18,2001,1.3248831,0.5
18,2002,1.4336151,0.5
18,2003,1.2117054,0.625
18,2004,1.697178,0.5
18,2005,1.3690741,0.625
18,2006,1.259347,0.59375
18,2007,1.5593902,0.46875
18,2008,0.8778581,0.6875
18,2009,1.1638054,0.65625
18,2010,0.9247387,0.65625
18,2011,1.6443487,0.40625
18,2012,1.5698673,0.46875
18,2013,1.2201697,0.65625
18,2014,0.87413144,0.6875
18,2015,1.4960006,0.53125
18,2016,1.5836952,0.375
18,2017,1.0811397,0.6875
18,2018,1.2587024,0.625
18,2019,1.2989111,0.65625
18,2020,1.5910041,0.5625
18,2021,0.9628406,0.6875
18,2022,0.7761443,0.75
18,2023,1.4699717,0.59375
18,2024,1.2191,0.625
18,2025,1.0554849,0.59375
18,2026,1.2614663,0.59375
18,2027,0.9001817,0.75
18,2028,1.0211886,0.75
18,2029,1.4876932,0.375
18,2030,1.1723644,0.5625
18,2031,1.4546978,0.53125
18,2032,1.3859494,0.53125
18,2033,1.1367787,0.6875
18,2034,1.1485744,0.625
18,2035,1.6005913,0.5625
18,2036,0.80325127,0.78125
18,2037,0.87902755,0.75
18,2038,1.3119026,0.5
18,2039,1.3277743,0.5625
18,2040,1.4434217,0.5
18,2041,1.341822,0.5625
18,2042,1.0242395,0.6875
18,2043,1.1770155,0.65625
18,2044,0.8775251,0.65625
18,2045,1.3614552,0.5
18,2046,1.2294325,0.625
18,2047,0.82628214,0.6875
18,2048,1.3312287,0.53125
18,2049,1.1415087,0.65625
18,2050,1.3170571,0.625
18,2051,1.4208682,0.65625
18,2052,1.3896846,0.46875
18,2053,1.2631106,0.59375
18,2054,0.7600377,0.75
18,2055,1.5071715,0.5
18,2056,1.4403859,0.46875
18,2057,1.079676,0.59375
18,2058,1.5089419,0.53125
18,2059,1.5539302,0.4375
18,2060,1.1922268,0.625
18,2061,1.3199805,0.53125
18,2062,1.4854622,0.40625
18,2063,1.1842722,0.5625
18,2064,1.2725586,0.5625
18,2065,1.3062223,0.59375
18,2066,0.8789803,0.6875
18,2067,1.0229051,0.65625
18,2068,1.3636568,0.5625
18,2069,0.9259731,0.8125
18,2070,1.2330246,0.625
18,2071,1.1690556,0.6875
18,2072,1.2852011,0.59375
18,2073,4.9838624,0.0
19,2074,1.0255197,0.71875
19,2075,1.0754445,0.53125
19,2076,1.385689,0.625
19,2077,1.2232032,0.5625
19,2078,1.2455814,0.5625
19,2079,1.4885783,0.5
19,2080,1.3298488,0.625
19,2081,1.3551755,0.5625
19,2082,1.1905077,0.65625
19,2083,1.1782976,0.6875
19,2084,1.1183068,0.65625
19,2085,0.83371913,0.78125
19,2086,1.3617678,0.65625
19,2087,0.8235847,0.71875
19,2088,0.7838895,0.75
19,2089,0.9833297,0.6875
19,2090,0.9698186,0.71875
19,2091,1.8805522,0.375
19,2092,1.0644656,0.65625
19,2093,1.2789012,0.53125
19,2094,1.8162111,0.4375
19,2095,1.098019,0.59375
19,2096,1.0564855,0.65625
19,2097,1.2743425,0.625
19,2098,1.3520294,0.625
19,2099,1.222566,0.5
19,2100,1.2741096,0.5
19,2101,0.8763111,0.625
19,2102,1.1278608,0.65625
19,2103,1.23559,0.53125
19,2104,1.2112688,0.5
19,2105,1.0969579,0.5625
19,2106,1.3782923,0.5625
19,2107,0.7769735,0.78125
19,2108,0.9902798,0.6875
19,2109,1.1341262,0.625
19,2110,1.2570676,0.71875
19,2111,1.1221728,0.65625
19,2112,1.2359854,0.65625
19,2113,1.6624006,0.46875
19,2114,1.5791371,0.5625
19,2115,0.9381699,0.6875
19,2116,1.2196157,0.625
19,2117,1.0276206,0.6875
19,2118,1.3521513,0.65625
19,2119,1.3407718,0.65625
19,2120,1.3136941,0.5625
19,2121,1.8750983,0.40625
19,2122,1.3223047,0.625
19,2123,1.5125821,0.53125
19,2124,1.2403173,0.59375
19,2125,1.0342516,0.625
19,2126,1.0975384,0.6875
19,2127,1.4378115,0.5625
19,2128,1.2147079,0.59375
19,2129,1.0347073,0.5625
19,2130,1.0221614,0.75
19,2131,1.3174775,0.59375
19,2132,1.1496626,0.59375
19,2133,1.7834985,0.4375
19,2134,1.2686507,0.65625
19,2135,0.86826515,0.8125
19,2136,1.3593469,0.5625
19,2137,1.5335145,0.4375
19,2138,2.1227894,0.40625
19,2139,1.5681765,0.46875
19,2140,1.1184943,0.53125
19,2141,1.7525365,0.4375
19,2142,1.0821786,0.625
19,2143,1.3344389,0.59375
19,2144,1.1584737,0.625
19,2145,1.2224963,0.5625
19,2146,1.7328057,0.46875
19,2147,1.5411472,0.5
19,2148,0.97408813,0.71875
19,2149,1.4848932,0.625
19,2150,1.3260673,0.59375
19,2151,1.5883838,0.40625
19,2152,1.2351109,0.5625
19,2153,0.7961181,0.78125
19,2154,1.20956,0.625
19,2155,1.074451,0.59375
19,2156,1.6596057,0.53125
19,2157,1.2003841,0.65625
19,2158,1.2586051,0.53125
19,2159,1.1990153,0.5625
19,2160,1.196353,0.625
19,2161,1.1187916,0.53125
19,2162,1.1349075,0.5
19,2163,1.2863624,0.59375
19,2164,1.417071,0.5
19,2165,1.3904477,0.625
19,2166,0.9553993,0.65625
19,2167,1.3643945,0.5
19,2168,1.7114918,0.4375
19,2169,1.287166,0.5625
19,2170,1.0497897,0.65625
19,2171,0.9988413,0.6875
19,2172,1.2212682,0.4375
19,2173,1.2449166,0.5625
19,2174,1.2684273,0.59375
19,2175,1.118039,0.75
19,2176,2.412733,0.34375
19,2177,1.1296158,0.71875
19,2178,1.5858228,0.5
19,2179,1.3384907,0.5625
19,2180,1.3983624,0.5625
19,2181,1.2112701,0.59375
19,2182,1.371852,0.5625
19,2183,1.1980122,0.53125
19,2184,1.0184757,0.59375
19,2185,1.2757115,0.6875
19,2186,1.1509756,0.46875
19,2187,1.2569666,0.625
19,2188,3.236465,0.0
20,2189,1.4002624,0.59375
20,2190,1.2954001,0.625
20,2191,1.1168244,0.625
20,2192,0.97763103,0.625
20,2193,1.4176172,0.53125
20,2194,0.89494663,0.625
20,2195,0.9633563,0.84375
20,2196,1.353348,0.65625
20,2197,1.5068365,0.625
20,2198,1.125985,0.6875
20,2199,1.3699892,0.5
20,2200,1.5637637,0.40625
20,2201,1.3368734,0.5625
20,2202,1.5774443,0.5
20,2203,1.3348343,0.5625
20,2204,1.0785329,0.65625
20,2205,1.2953502,0.71875
20,2206,1.1499592,0.59375
20,2207,1.5935066,0.4375
20,2208,1.2184076,0.5625
20,2209,1.150047,0.6875
20,2210,1.0937499,0.625
20,2211,1.0313337,0.75
20,2212,1.4658941,0.5625
20,2213,1.5759166,0.5625
20,2214,1.1363266,0.5625
20,2215,1.1392286,0.65625
20,2216,1.0863174,0.6875
20,2217,1.0011669,0.6875
20,2218,1.7944453,0.34375
20,2219,1.080478,0.625
20,2220,1.0127802,0.65625
20,2221,1.7555181,0.46875
20,2222,1.4115207,0.5625
20,2223,0.9678956,0.65625
20,2224,1.4213659,0.625
20,2225,1.2439297,0.59375
20,2226,1.5516398,0.53125
20,2227,1.277911,0.53125
20,2228,1.6327789,0.46875
20,2229,1.428873,0.5
20,2230,1.0699042,0.625
20,2231,0.80241007,0.75
20,2232,1.1395295,0.6875
20,2233,1.2980908,0.59375
20,2234,1.122952,0.53125
20,2235,1.4617019,0.5
20,2236,1.0248542,0.625
20,2237,1.3582817,0.53125
20,2238,1.3718333,0.5625
20,2239,1.11509,0.6875
20,2240,1.1286371,0.5625
20,2241,1.4547422,0.625
20,2242,1.184284,0.65625
20,2243,1.4200552,0.46875
20,2244,1.5222309,0.625
20,2245,1.5303938,0.53125
20,2246,1.0647202,0.71875
20,2247,0.929336,0.625
20,2248,1.0290922,0.6875
20,2249,1.4335651,0.59375
20,2250,1.4368939,0.5
20,2251,1.5201674,0.375
20,2252,1.3841683,0.59375
20,2253,1.4053804,0.46875
20,2254,1.1406367,0.65625
20,2255,1.5212578,0.4375
20,2256,1.2803508,0.625
20,2257,1.2752439,0.625
20,2258,1.1295474,0.6875
20,2259,1.161624,0.65625
20,2260,1.0134541,0.65625
20,2261,1.6941055,0.40625
20,2262,1.2378392,0.71875
20,2263,1.2173864,0.53125
20,2264,1.5012469,0.5625
20,2265,1.1105255,0.5625
20,2266,1.2976488,0.59375
20,2267,1.2659371,0.46875
20,2268,1.2932205,0.5
20,2269,1.11173,0.65625
20,2270,1.2667844,0.65625
20,2271,0.8005381,0.78125
20,2272,1.3796746,0.53125
20,2273,1.4253867,0.625
20,2274,1.232183,0.53125
20,2275,1.2714374,0.59375
20,2276,1.3542417,0.65625
20,2277,1.4177892,0.5
20,2278,1.2200527,0.5625
20,2279,1.508398,0.53125
20,2280,1.208139,0.5
20,2281,1.04295,0.65625
20,2282,1.324518,0.53125
20,2283,1.288213,0.5625
20,2284,1.0324799,0.625
20,2285,1.4275111,0.5625
20,2286,1.0862345,0.71875
20,2287,1.2810923,0.5625
20,2288,1.3081784,0.5625
20,2289,1.4035397,0.59375
20,2290,1.3062642,0.5625
20,2291,1.085513,0.5625
20,2292,0.97782123,0.71875
20,2293,1.1472743,0.5625
20,2294,0.96971834,0.71875
20,2295,1.1377109,0.59375
20,2296,1.335223,0.65625
20,2297,1.0719498,0.65625
20,2298,1.3690717,0.65625
20,2299,1.2304337,0.625
20,2300,1.1664683,0.5625
20,2301,1.0625935,0.71875
20,2302,1.4246109,0.5625
20,2303,3.6959429,0.0
21,2304,1.2053243,0.59375
21,2305,0.77506995,0.8125
21,2306,1.3234917,0.5625
21,2307,1.0452635,0.5
21,2308,1.2456127,0.65625
21,2309,0.59408474,0.875
21,2310,1.2260861,0.5
21,2311,1.0832038,0.59375
21,2312,0.9284692,0.65625
21,2313,0.7761046,0.71875
21,2314,1.3364017,0.53125
21,2315,1.0185864,0.625
21,2316,1.1702391,0.46875
21,2317,1.0863303,0.75
21,2318,1.1774886,0.59375
21,2319,1.8565205,0.4375
21,2320,1.1103646,0.5625
21,2321,1.0623107,0.6875
21,2322,0.9495439,0.78125
21,2323,1.3737798,0.46875
21,2324,1.3109922,0.53125
21,2325,1.563383,0.4375
21,2326,1.3384113,0.4375
21,2327,0.986104,0.65625
21,2328,1.5225987,0.59375
21,2329,0.9551099,0.75
21,2330,1.2580638,0.625
21,2331,1.0295763,0.5625
21,2332,0.9236576,0.71875
21,2333,1.3252966,0.59375
21,2334,1.5149069,0.46875
21,2335,1.154285,0.5625
21,2336,0.92322206,0.71875
21,2337,0.8502217,0.71875
21,2338,1.3156524,0.5625
21,2339,1.0748922,0.625
21,2340,1.334464,0.5625
21,2341,1.0424188,0.6875
21,2342,1.190587,0.5
21,2343,1.3112627,0.625
21,2344,1.1320982,0.6875
21,2345,1.1067812,0.625
21,2346,1.121819,0.625
21,2347,1.3463035,0.46875
21,2348,1.1142069,0.71875
21,2349,1.368684,0.625
21,2350,1.0582814,0.65625
21,2351,1.2542257,0.53125
21,2352,1.3282719,0.5
21,2353,1.2365041,0.6875
21,2354,1.3463373,0.53125
21,2355,1.3487792,0.625
21,2356,1.1313212,0.71875
21,2357,1.1353825,0.59375
21,2358,0.96290857,0.625
21,2359,0.94660527,0.6875
21,2360,1.1691595,0.625
21,2361,1.0283213,0.65625
21,2362,0.9065861,0.6875
21,2363,1.3749405,0.53125
21,2364,1.2934937,0.59375
21,2365,0.98791516,0.65625
21,2366,1.163784,0.5
21,2367,1.114146,0.59375
21,2368,1.2991679,0.625
21,2369,1.2468684,0.59375
21,2370,1.2870721,0.53125
21,2371,1.0947522,0.71875
21,2372,0.99661523,0.625
21,2373,1.3775902,0.625
21,2374,1.0297151,0.625
21,2375,0.9372275,0.6875
21,2376,1.176654,0.65625
21,2377,1.2027026,0.6875
21,2378,1.5246077,0.5
21,2379,0.93578064,0.6875
21,2380,1.2379164,0.625
21,2381,1.148136,0.6875
21,2382,1.242488,0.5
21,2383,1.0544508,0.6875
21,2384,0.72240347,0.75
21,2385,1.3910025,0.53125
21,2386,1.058959,0.625
21,2387,1.0326401,0.75
21,2388,1.2837771,0.625
21,2389,1.0432779,0.6875
21,2390,0.90750927,0.75
21,2391,1.2338116,0.65625
21,2392,1.5950617,0.53125
21,2393,0.99399036,0.6875
21,2394,1.7965264,0.375
21,2395,1.1367244,0.625
21,2396,1.0118139,0.625
21,2397,1.4790076,0.59375
21,2398,1.4611976,0.625
21,2399,1.2662297,0.53125
21,2400,1.1642565,0.59375
21,2401,1.1514326,0.5
21,2402,1.2892116,0.5625
21,2403,1.5760782,0.5625
21,2404,1.2226825,0.65625
21,2405,1.8252997,0.46875
21,2406,1.200654,0.625
21,2407,1.1199188,0.5625
21,2408,1.3792578,0.53125
21,2409,1.134586,0.59375
21,2410,0.8801348,0.65625
21,2411,1.2094393,0.5625
21,2412,1.0810307,0.71875
21,2413,1.2214321,0.6875
21,2414,1.2823006,0.625
21,2415,1.2656293,0.53125
21,2416,1.6630591,0.5
21,2417,1.2877522,0.5625
21,2418,2.7622247,0.0
22,2419,1.0075606,0.71875
22,2420,0.92021483,0.65625
22,2421,0.9648038,0.78125
22,2422,0.74819386,0.78125
22,2423,1.1982957,0.71875
22,2424,0.9491414,0.65625
22,2425,0.9709246,0.5625
22,2426,0.9747623,0.625
22,2427,1.1388516,0.625
22,2428,1.1040267,0.5625
22,2429,1.23129,0.59375
22,2430,1.1147817,0.75
22,2431,1.4107022,0.5625
22,2432,1.3405097,0.59375
22,2433,0.93233764,0.65625
22,2434,1.6290377,0.46875
22,2435,1.1843634,0.625
22,2436,0.82556427,0.71875
22,2437,1.474713,0.5625
22,2438,1.3631524,0.53125
22,2439,1.5638219,0.5
22,2440,1.2831703,0.59375
22,2441,1.5068842,0.59375
22,2442,0.8472762,0.6875
22,2443,1.4607731,0.5625
22,2444,1.2397854,0.53125
22,2445,1.4538313,0.5625
22,2446,0.908845,0.59375
22,2447,1.1354796,0.59375
22,2448,1.1038574,0.65625
22,2449,0.95395607,0.71875
22,2450,1.5133057,0.5625
22,2451,1.2890388,0.625
22,2452,1.0202528,0.65625
22,2453,1.2208914,0.5625
22,2454,1.1618668,0.53125
22,2455,1.3363686,0.59375
22,2456,1.6229739,0.4375
22,2457,1.1447042,0.71875
22,2458,1.8974283,0.40625
22,2459,1.1838294,0.625
22,2460,1.2168127,0.59375
22,2461,1.2495989,0.59375
22,2462,1.3728327,0.59375
22,2463,1.455846,0.59375
22,2464,0.97637546,0.6875
22,2465,1.3728726,0.65625
22,2466,1.1867753,0.59375
22,2467,0.9938845,0.65625
22,2468,0.987531,0.625
22,2469,1.2010177,0.4375
22,2470,1.4354812,0.5625
22,2471,1.3192177,0.625
22,2472,0.94336903,0.71875
22,2473,1.0280672,0.625
22,2474,1.4970067,0.53125
22,2475,1.085682,0.75
22,2476,1.4177411,0.5
22,2477,0.949107,0.65625
22,2478,0.95311826,0.78125
22,2479,1.1916848,0.625
22,2480,1.1243818,0.65625
22,2481,1.602984,0.4375
22,2482,1.306481,0.5
22,2483,0.92326105,0.71875
22,2484,1.1220416,0.59375
22,2485,1.110586,0.625
22,2486,1.1004014,0.65625
22,2487,1.1401215,0.625
22,2488,1.1887122,0.625
22,2489,1.3883154,0.5
22,2490,1.4587657,0.5625
22,2491,0.85510164,0.625
22,2492,1.0191828,0.625
22,2493,1.4387653,0.53125
22,2494,1.332254,0.5625
22,2495,1.1811537,0.5625
22,2496,1.1648504,0.5625
22,2497,1.26959,0.59375
22,2498,1.3791748,0.53125
22,2499,0.82053304,0.78125
22,2500,1.0726062,0.71875
22,2501,1.0555029,0.59375
22,2502,1.2548903,0.625
22,2503,1.245478,0.625
22,2504,0.89957404,0.6875
22,2505,1.4538983,0.53125
22,2506,1.4274305,0.6875
22,2507,1.0202961,0.59375
22,2508,1.2234946,0.625
22,2509,1.5826751,0.5625
22,2510,1.5422229,0.5
22,2511,1.6456444,0.46875
22,2512,1.0966926,0.625
22,2513,1.2930182,0.5625
22,2514,0.8756175,0.71875
22,2515,1.3446407,0.53125
22,2516,1.5027341,0.5625
22,2517,1.2067269,0.625
22,2518,1.2888955,0.59375
22,2519,1.19684,0.5625
22,2520,1.120457,0.65625
22,2521,1.0432237,0.625
22,2522,1.1366565,0.6875
22,2523,0.93579197,0.625
22,2524,0.99924916,0.71875
22,2525,0.86794364,0.65625
22,2526,1.0388343,0.6875
22,2527,0.91776913,0.75
22,2528,1.0209767,0.75
22,2529,0.9815998,0.78125
22,2530,1.1324074,0.5
22,2531,1.0014266,0.65625
22,2532,0.95847696,0.65625
22,2533,4.3935385,0.0
23,2534,1.0829222,0.84375
23,2535,1.0007293,0.59375
23,2536,1.2301071,0.59375
23,2537,0.9221059,0.71875
23,2538,0.8822501,0.71875
23,2539,1.3005334,0.59375
23,2540,1.504975,0.53125
23,2541,1.6681066,0.4375
23,2542,1.1947051,0.6875
23,2543,1.0743028,0.65625
23,2544,1.0922062,0.65625
23,2545,1.5049349,0.46875
23,2546,1.4839048,0.5625
23,2547,1.2950634,0.53125
23,2548,0.9340313,0.65625
23,2549,1.045215,0.59375
23,2550,1.3570126,0.59375
23,2551,1.0086681,0.65625
23,2552,0.82922,0.6875
23,2553,1.0363518,0.65625
23,2554,1.1540791,0.6875
23,2555,0.95838505,0.6875
23,2556,1.6071029,0.46875
23,2557,1.1317067,0.59375
23,2558,1.100049,0.65625
23,2559,1.1598638,0.6875
23,2560,1.6402211,0.46875
23,2561,1.2780015,0.6875
23,2562,1.0238942,0.6875
23,2563,1.3303882,0.53125
23,2564,1.1232544,0.625
23,2565,0.8817567,0.71875
23,2566,1.2930146,0.625
23,2567,0.8164625,0.78125
23,2568,1.4642018,0.5
23,2569,1.2958363,0.625
23,2570,1.1597122,0.625
23,2571,1.0487875,0.6875
23,2572,0.9292138,0.71875
23,2573,1.2218448,0.59375
23,2574,0.9622468,0.71875
23,2575,0.85204166,0.71875
23,2576,1.1268721,0.625
23,2577,1.16345,0.59375
23,2578,1.3207431,0.53125
23,2579,1.2196579,0.65625
23,2580,0.90865755,0.75
23,2581,1.0084308,0.6875
23,2582,1.3469862,0.59375
23,2583,1.1036707,0.59375
23,2584,0.8704778,0.71875
23,2585,1.4357779,0.46875
23,2586,1.3699816,0.53125
23,2587,1.204383,0.65625
23,2588,1.3380909,0.5625
23,2589,1.4039105,0.4375
23,2590,1.0637773,0.71875
23,2591,1.1415228,0.59375
23,2592,0.9795013,0.625
23,2593,1.1075777,0.5
23,2594,1.4606127,0.625
23,2595,1.3088883,0.59375
23,2596,0.99338853,0.65625
23,2597,1.0241207,0.625
23,2598,1.2530084,0.625
23,2599,1.7215743,0.5625
23,2600,1.0199138,0.625
23,2601,1.2306625,0.59375
23,2602,1.507928,0.6875
23,2603,1.424503,0.59375
23,2604,0.99865764,0.625
23,2605,1.2002056,0.59375
23,2606,1.410083,0.5
23,2607,0.7457044,0.71875
23,2608,0.9385317,0.71875
23,2609,0.96153045,0.625
23,2610,1.0504537,0.625
23,2611,1.3330868,0.53125
23,2612,1.2393991,0.5
23,2613,0.9138534,0.6875
23,2614,0.8428921,0.8125
23,2615,1.1499542,0.59375
23,2616,1.155347,0.53125
23,2617,1.2125865,0.65625
23,2618,1.4944159,0.53125
23,2619,0.9199225,0.71875
23,2620,0.7086313,0.8125
23,2621,1.0830693,0.5625
23,2622,0.98058075,0.71875
23,2623,1.7160283,0.375
23,2624,1.045655,0.65625
23,2625,0.9067199,0.625
23,2626,1.2089255,0.5625
23,2627,1.4558948,0.5
23,2628,1.1118709,0.75
23,2629,0.88299537,0.65625
23,2630,1.1712747,0.625
23,2631,1.1701573,0.59375
23,2632,0.8025323,0.78125
23,2633,1.2776865,0.625
23,2634,1.0733484,0.59375
23,2635,0.9092728,0.78125
23,2636,1.0692801,0.625
23,2637,1.3131866,0.5625
23,2638,1.1898378,0.5625
23,2639,1.1725707,0.53125
23,2640,1.1135994,0.625
23,2641,1.021476,0.78125
23,2642,1.3413777,0.59375
23,2643,1.1804748,0.59375
23,2644,1.3592474,0.5625
23,2645,1.2653924,0.59375
23,2646,0.8834302,0.78125
23,2647,0.93424594,0.625
23,2648,2.7968636,0.0
24,2649,0.99935657,0.65625
24,2650,1.3086591,0.5625
24,2651,1.1232111,0.59375
24,2652,1.0902244,0.5625
24,2653,1.1481678,0.65625
24,2654,1.5125997,0.53125
24,2655,1.0916607,0.75
24,2656,1.3156756,0.53125
24,2657,1.2942405,0.625
24,2658,1.1081234,0.65625
24,2659,1.1716187,0.65625
24,2660,0.6060995,0.84375
24,2661,1.2927396,0.5625
24,2662,0.7439972,0.78125
24,2663,1.4583156,0.5
24,2664,0.9741871,0.625
24,2665,1.6519629,0.53125
24,2666,0.84338105,0.8125
24,2667,0.9930817,0.6875
24,2668,0.99519604,0.65625
24,2669,1.007492,0.6875
24,2670,1.3121647,0.53125
24,2671,1.4386821,0.53125
24,2672,1.2269455,0.5625
24,2673,1.3205094,0.625
24,2674,1.014236,0.71875
24,2675,1.0307894,0.6875
24,2676,0.9582816,0.65625
24,2677,1.3446156,0.5625
24,2678,1.5048461,0.5
24,2679,0.69098586,0.75
24,2680,1.2340548,0.5
24,2681,0.9444419,0.8125
24,2682,0.8300222,0.71875
24,2683,0.9215116,0.59375
24,2684,1.2704246,0.59375
24,2685,0.89756614,0.71875
24,2686,1.3330106,0.59375
24,2687,1.7410053,0.5
24,2688,0.8548459,0.8125
24,2689,1.2964519,0.65625
24,2690,1.0138403,0.6875
24,2691,1.2147107,0.5625
24,2692,0.79527664,0.6875
24,2693,0.6937231,0.75
24,2694,1.164393,0.5625
24,2695,0.84945166,0.75
24,2696,1.4324806,0.5625
24,2697,1.4797678,0.59375
24,2698,1.0850728,0.59375
24,2699,0.856328,0.8125
24,2700,1.0426096,0.71875
24,2701,1.25604,0.5625
24,2702,1.2727566,0.5625
24,2703,1.1134562,0.75
24,2704,1.4411123,0.53125
24,2705,1.0707695,0.71875
24,2706,1.215608,0.53125
24,2707,1.250045,0.59375
24,2708,0.76992196,0.8125
24,2709,0.99806803,0.8125
24,2710,1.1968708,0.6875
24,2711,1.2788373,0.5
24,2712,1.9886321,0.46875
24,2713,1.2188405,0.59375
24,2714,0.8943795,0.6875
24,2715,1.0240939,0.5625
24,2716,1.0417739,0.75
24,2717,1.336714,0.5
24,2718,1.1254299,0.65625
24,2719,0.8809486,0.75
24,2720,1.3733312,0.53125
24,2721,1.2431198,0.5625
24,2722,1.4909586,0.5
24,2723,1.3535382,0.625
24,2724,1.0696119,0.59375
24,2725,0.9553926,0.75
24,2726,1.3788655,0.5
24,2727,1.3175367,0.65625
24,2728,1.1254132,0.59375
24,2729,0.7663794,0.75
24,2730,1.494419,0.4375
24,2731,1.1865608,0.5625
24,2732,1.3077718,0.65625
24,2733,1.0822457,0.59375
24,2734,1.0832772,0.6875
24,2735,1.2565607,0.59375
24,2736,0.9049468,0.65625
24,2737,0.9557359,0.65625
24,2738,1.0559454,0.625
24,2739,1.024476,0.65625
24,2740,1.0332357,0.6875
24,2741,1.3035482,0.53125
24,2742,1.6352366,0.625
24,2743,0.96891,0.75
24,2744,0.9553206,0.75
24,2745,0.9571482,0.625
24,2746,1.071493,0.625
24,2747,1.1525748,0.71875
24,2748,1.1766906,0.5625
24,2749,0.4734796,0.875
24,2750,0.9035711,0.84375
24,2751,1.4228541,0.53125
24,2752,1.0666784,0.625
